# Pathway	ExtractionBlank_S77_R1_cat_kneaddata_Abundance	Serife-CON1_S49_R1_cat_kneaddata_Abundance	Serife-CON2_S50_R1_cat_kneaddata_Abundance	Serife-CON3_S51_R1_cat_kneaddata_Abundance	Serife-CON4_S52_R1_cat_kneaddata_Abundance	Serife-CON5_S53_R1_cat_kneaddata_Abundance	Serife-CON6_S54_R1_cat_kneaddata_Abundance	Serife-KD1_S69_R1_cat_kneaddata_Abundance	Serife-KD2_S70_R1_cat_kneaddata_Abundance	Serife-KD3_S71_R1_cat_kneaddata_Abundance	Serife-KD4_S72_R1_cat_kneaddata_Abundance	Serife-KD5_S73_R1_cat_kneaddata_Abundance	Serife-KD6_S74_R1_cat_kneaddata_Abundance	Serife-KD7_S75_R1_cat_kneaddata_Abundance	Serife-KD8_S76_R1_cat_kneaddata_Abundance	Serife-MMKD1_S61_R1_cat_kneaddata_Abundance	Serife-MMKD2_S62_R1_cat_kneaddata_Abundance	Serife-MMKD3_S63_R1_cat_kneaddata_Abundance	Serife-MMKD4_S64_R1_cat_kneaddata_Abundance	Serife-MMKD5_S65_R1_cat_kneaddata_Abundance	Serife-MMKD6_S66_R1_cat_kneaddata_Abundance	Serife-MMKD7_S67_R1_cat_kneaddata_Abundance	Serife-MMKD8_S68_R1_cat_kneaddata_Abundance	Serife-SCOP1_S55_R1_cat_kneaddata_Abundance	Serife-SCOP2_S56_R1_cat_kneaddata_Abundance	Serife-SCOP3_S57_R1_cat_kneaddata_Abundance	Serife-SCOP4_S58_R1_cat_kneaddata_Abundance	Serife-SCOP5_S59_R1_cat_kneaddata_Abundance	Serife-SCOP6_S60_R1_cat_kneaddata_Abundance
UNINTEGRATED|g__Blautia.s__Blautia_wexlerae	0	0	0	0	0	0	0	0	0	0	0	566.824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	0	0	0	7260.6	0	2415.9	0	18189.6	3471.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Brachyspira.s__Brachyspira_hampsonii	0	230.594	0	861.178	0	0	958.848	1568.74	5355.96	277.842	423.413	639.711	0	1037.06	1038.6	0	0	0	0	0	945.937	0	0	168.862	2330.17	2652.7	0	0	0
UNINTEGRATED|g__Brachyspira.s__Brachyspira_murdochii	0	207.138	0	1034.56	0	352.599	2130.55	3761.71	7083.31	591.952	730.882	2511.13	1222.94	769.863	3778.87	390.052	0	0	0	2468.44	302.155	0	0	0	756.245	1452.01	0	232.888	0
UNINTEGRATED|g__Butyricimonas.s__Butyricimonas_virosa	0	0	0	0	0	0	0	0	0	0	0	2708.14	2644.11	0	2168.04	0	0	0	0	1982.99	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Candidatus_Arthromitus.s__Candidatus_Arthromitus_sp_SFB_rat_Yit	0	0	96.4387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridioides.s__Clostridioides_difficile	0	0	0	0	0	0	0	0	0	0	0	0	0	952.643	700.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_ASF502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4051.94
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1787.18	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_58	0	0	0	0	0	0	0	0	1390.12	3376.77	1244.68	1964.03	2575.53	1209.59	1743.99	14045.2	8570.43	30938.9	2537.36	5927.84	1966.91	1342.26	20013.6	0	0	0	0	0	0
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	2883.15	0	0	0	0	0	0	0	0	0	0	0	128.508	0	0	0
UNINTEGRATED|g__Dorea.s__Dorea_sp_CAG_317	0	0	0	0	0	0	0	2270.96	3255.53	3510.55	1702.8	1920.36	1305.42	2084.8	815.671	6299.76	2709.08	3174.84	1934.25	1650.25	16250.1	1303.9	6205.86	0	0	1831.8	0	0	0
UNINTEGRATED|g__Enterococcus.s__Enterococcus_hirae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7488.13	0	0	0	0	0
UNINTEGRATED|g__Enterorhabdus.s__Enterorhabdus_caecimuris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.959
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	3576.1	2871.23	759.02	0	24939.1	2969.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Escherichia.s__Escherichia_fergusonii	0	0	0	0	0	0	0	0	0	0	0	0	0	327.719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Faecalibaculum.s__Faecalibaculum_rodentium	0	0	0	0	0	0	0	0	0	0	2778.89	4711.47	6751.3	0	2739.13	1002.6	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Fibrobacter.s__Fibrobacter_intestinalis	0	0	0	0	0	0	742.957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii	0	0	0	0	0	0	0	5797.64	6955.66	5559.7	4872.59	11879.8	14611.2	9118.63	10525.1	0	0	1103.51	0	4327.62	0	0	2173.63	0	0	0	0	0	0
UNINTEGRATED|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	0	0	0	0	0	0	0	0	0	0	2130.02	887.095	1146.35	928.224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Helicobacter.s__Helicobacter_apodemus	0	548.092	0	1310.2	171.036	1097.86	0	0	700.876	0	0	521.665	0	281.633	1232.38	0	0	1563.46	0	0	0	0	0	809.04	792.209	0	747.91	0	0
UNINTEGRATED|g__Helicobacter.s__Helicobacter_muridarum	0	0	0	0	0	0	0	3840.82	0	0	0	163.784	0	60.4093	644.676	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Holdemania.s__Holdemania_filiformis	0	0	0	0	0	0	0	0	0	1065.57	1128.78	1243.33	1130.59	0	857.758	8213.64	6554.73	11169.8	3531.57	0	0	2602.22	4423.05	0	0	0	0	0	0
UNINTEGRATED|g__Hungatella.s__Hungatella_hathewayi	0	0	0	0	0	0	0	4943.4	12632.5	8547.38	3537.72	3684.59	5069.7	20717.7	6244.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	0	0	23254.4	490.221	0	1174.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_aldenense	0	0	0	0	0	0	0	0	0	263.554	0	925.39	1347.27	3903	1640.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_scindens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11626.3	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_symbiosum	0	0	0	0	0	0	0	0	0	3000.27	0	3037.37	1534.53	2476.4	2312.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_acidophilus	0	0	0	0	0	0	0	0	0	0	0	550.253	391.517	0	16.6365	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_antri	0	0	0	0	0	0	0	0	0	0	0	426.804	328.932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_hominis	0	0	0	0	0	0	0	0	0	0	0	0	70.121	0	0	0	0	0	0	0	1094.79	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_intestinalis	0	0	0	0	0	0	0	0	335.782	0	358.062	250.023	497.21	0	0	4265.34	574.966	0	592.636	0	158.003	102.788	0	0	20.6081	74.9375	0	0	0
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_johnsonii	0	1446.62	0	560.467	824.517	0	868.573	1860.72	2739.89	0	1317.8	1585.18	1205.32	302.162	521.451	665.01	236.087	0	0	0	3042.45	1835.79	0	631.004	2488.46	9734.94	1550.37	634.346	1194.69
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_murinus	0	0	5005.25	2386.19	2799.56	2353.07	1928.51	0	0	0	0	0	0	0	0	2650.51	1820.99	0	1998.45	0	1531.68	0	1377.69	1760.96	3425.14	6208.16	7308.26	5954.07	3215.49
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_reuteri	0	0	0	0	0	0	0	2538.11	0	0	2632.2	1819.67	1344.14	0	854.716	6470.66	4555.07	0	2666.76	0	7236.25	2651.32	0	1029.95	0	5497.49	1743.66	0	907.745
UNINTEGRATED|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	980.733	924.433	0	620.761	0	202.981	216.62	4754.91	1215.19	0	2572.63	0	1250.8	1094.25	1034.25	0	0	0	0	0	2047.87
UNINTEGRATED|g__Mucispirillum.s__Mucispirillum_schaedleri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1277.74
UNINTEGRATED|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2066.92
UNINTEGRATED|g__Muribaculum.s__Muribaculum_intestinale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1989.78
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_goldsteinii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1291.81
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_sp_CAG_409	0	818.891	0	0	0	951.837	0	1734.82	0	2871.59	0	1678.31	1148.95	2439.23	2271.46	0	0	0	0	9033.47	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	0	0	0	0	2707.3	10408.4	1966.68	8789.18	3614.08	15308.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Prevotella.s__Prevotella_copri	0	4643.34	5596.43	13725.5	0	23690.6	0	0	0	29830.8	0	11009.1	5160.46	27699.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1304.72
UNINTEGRATED|g__Prevotella.s__Prevotella_sp_CAG_1031	0	0	0	0	0	0	0	2151.56	5491.84	2221.11	5652.35	2623.45	5274.13	4238.03	3466.69	663.994	742.039	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Prevotella.s__Prevotella_sp_CAG_604	0	0	0	304.909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Prevotella.s__Prevotella_sp_CAG_732	0	0	0	1057.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus	0	0	0	0	0	0	0	679.813	0	1543.21	2928.22	2236.55	2029.2	4685.52	2193.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Romboutsia.s__Romboutsia_ilealis	0	0	0	0	0	0	0	4617.53	12453.8	1987	2534.4	4080.19	1476.78	1294.32	880.61	6252.9	2516.78	633.179	3940.28	0	1692.7	4103.76	3111.98	966.873	1229.47	5883.24	404.892	278.039	516.819
UNINTEGRATED|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	0	0	0	0	0	0	0	0	0	0	1054.77	0	810.24	2188.39	639.135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Streptococcus.s__Streptococcus_dysgalactiae_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278.663	0	0	476.487	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Streptococcus.s__Streptococcus_hyointestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.8594	108.41	150.777	0
UNINTEGRATED|g__Turicimonas.s__Turicimonas_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539.404
UNINTEGRATED|g__Tyzzerella.s__Tyzzerella_nexilis	0	0	0	0	0	0	0	0	0	0	0	1608.81	2826.54	0	1833.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|unclassified	0	251001	231478	235672	244340	215652	225614	198936	238390	209197	224079	237583	235386	210998	252604	231249	248149	228834	235724	198028	213209	244292	245751	251403	175523	193345	243656	209371	248528
1CMET2-PWY: folate transformations III (E. coli)|g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0	2.21484	1.71625	1.28687	3.73954	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: folate transformations III (E. coli)|g__Butyricimonas.s__Butyricimonas_virosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: folate transformations III (E. coli)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: folate transformations III (E. coli)|g__Muribaculum.s__Muribaculum_intestinale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62229
1CMET2-PWY: folate transformations III (E. coli)|g__Parabacteroides.s__Parabacteroides_sp_CAG_409	0	0	0	0	0	1.08166	0	0	0	0	0	0	0	1.62904	1.29642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: folate transformations III (E. coli)|unclassified	0	142.936	89.4893	136.603	120.908	138.332	88.3586	177.447	142.284	168.189	183.046	211.4	251.83	200.861	256.771	112.044	78.9624	84.7862	89.439	67.1624	72.0288	80.5787	64.6511	108.629	48.7285	101.277	104.715	80.1698	105.135
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	8.81551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified	0	47.5411	22.6011	79.5119	23.0207	55.0905	47.103	93.3728	79.7848	62.5631	74.3676	108.321	86.6331	100.553	95.01	35.5635	35.6332	36.4951	16.9702	53.6229	35.5337	24.369	30.3867	34.6445	5.19512	32.1268	20.5467	28.6252	37.5336
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Anaerotruncus.s__Anaerotruncus_colihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.594856	1.24694	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Collinsella.s__Collinsella_aerofaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0068	1.92077	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Flavonifractor.s__Flavonifractor_plautii	0	0	0	0	0	0	0	0	0	5.22017	6.91023	10.716	16.5428	7.95229	10.6672	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Hungatella.s__Hungatella_hathewayi	0	0	0	0	0	0	0	0	0	0	0	1.60304	0.689276	0.458157	1.46189	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lachnoclostridium.s__Clostridium_aldenense	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46867	1.08497	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.656	0	0	1.20114	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	0	105.258	94.3396	149.835	112.153	135.06	112.93	194.948	242.046	193.034	191.883	255.953	199.653	206.496	275.438	105.262	154.682	81.6098	45.153	92.4248	76.5609	77.8767	67.3289	76.2702	12.3749	99.4322	93.3815	62.2051	113.762
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	9.71406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|unclassified	0	0	0	3.55485	9.70835	2.98776	0	0	0	17.8808	0	9.08028	7.10449	22.7731	11.2363	0	0	0	4.40631	0	0	5.53376	0	0	0	0	0	0	5.99062
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86502	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0	3.06959	3.17945	1.54673	5.70583	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_sartorii	0	0	0	0	0	0	0	0	0	2.17975	0	0	1.66567	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1788	0	0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51335	0.527151	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|unclassified	0	7.72239	0	6.60858	4.87487	8.69244	5.8733	68.2673	130.663	51.0665	61.7755	98.0333	68.428	88.4365	105.996	0	4.57797	0	3.304	38.2948	8.85289	3.06559	7.44035	1.60023	0	1.97077	1.27544	2.33089	2.47927
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	0	0	0	0	0	0	0	0	0	0	0	1.09438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Blautia_sp_CAG_257	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Brachyspira.s__Brachyspira_hampsonii	0	0	0	0.382697	0	0	0	0	7.3968	0	0	1.14474	0	1.22034	2.07181	0	0	0	0	0	0	0	0	0	0.984535	3.46385	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Brachyspira.s__Brachyspira_murdochii	0	0	0	1.29681	0	0	2.33377	0	7.93212	0	0	2.08434	1.53053	0.93332	4.11458	0	0	0	0	0	0	0	0	0	0	1.32689	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Collinsella.s__Collinsella_aerofaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Dorea.s__Dorea_sp_CAG_317	0	0	0	0	0	0	0	0	0	0	2.24563	3.1672	1.58042	3.38332	1.4487	8.53424	2.98275	0	2.10765	0	26.9771	0	10.87	0	0	3.0758	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	1.57893	0	0	9.60794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Faecalibaculum.s__Faecalibaculum_rodentium	0	0	0	0	0	0	0	0	0	0	2.19128	3.86657	6.23578	0	2.20911	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Flavonifractor.s__Flavonifractor_plautii	0	0	0	0	0	0	0	0	0	5.78965	7.17438	10.1178	19.1004	7.28289	9.05709	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05239	0.549092	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Hungatella.s__Hungatella_hathewayi	0	0	0	0	0	0	0	0	0	0	0	1.25206	2.96145	10.9714	2.87789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnoclostridium.s__Clostridium_symbiosum	0	0	0	0	0	0	0	0	0	0	0	1.24437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51491	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	0	0	0	0	0	14.8635	2.19197	13.1084	4.78038	21.5999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus	0	0	0	0	0	0	0	0	0	0	0	0	4.706	6.60758	4.57582	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Tyzzerella.s__Tyzzerella_nexilis	0	0	0	0	0	0	0	0	0	0	0	0	2.83292	0	1.37129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
